Region,City,A. Uniques of First Scribe Created,B. Total Events of Scribe Created,c. EHR,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,County Subdivision Name,County Subdivision FIPS,County Subdivision Class Code,County Subdivision Class Description,ZIP+4 Range Start,ZIP+4 Range End (or blank if no range),ZIP 9 Range Start,ZIP 9 Range End (or blank if no range),Record Type Code,Record Type Description,Residential Indicator,Carrier Route ID,Carrier Route Description,Building or Firm Name,Government Building Code,Government Building Description,Facility Code,Facility Description,City Delivery?,Valid delivery area?,Exact Match?
Michigan,Munith,0,19,None,42.360385,-84.233087,1,place,,,"Munith, MI 49259",,,,,Munith,MI,Jackson County,49259,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26075,,,6801,1020,1,2.61E+14,2.61E+10,"Jackson, MI",27100,metropolitan,,,,,Waterloo,84300,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Muskegon,4,38,Epic,43.237691,-86.254186,1,place,,,"Muskegon, MI 49440",,,,,Muskegon,MI,Muskegon County,49440,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26121,Muskegon,2656320,4200,2024,2,2.61E+14,2.61E+10,"Muskegon-Norton Shores, MI",34740,metropolitan,"Grand Rapids-Wyoming, MI",266,,,Muskegon,56320,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,New Baltimore,2,3,Other,42.67424,-82.773842,1,place,,,"New Baltimore, MI 48047",,,,,New Baltimore,MI,Macomb County,48047,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26099,,,221200,3002,3,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Chesterfield,15340,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,New Boston,0,1,SimplePractice,42.135225,-83.390422,1,place,,,"New Boston, MI 48164",,,,,New Boston,MI,Wayne County,48164,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26163,,,590401,2014,2,2.62E+14,2.62E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804,Huron,40040,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Niles,1,1,Other,41.832805,-86.230825,1,place,,,"Niles, MI 49120",,,,,Niles,MI,Berrien County,49120,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26021,,,20900,4003,4,2.60E+14,2.60E+10,"Niles, MI",35660,metropolitan,"South Bend-Elkhart-Mishawaka, IN-MI",515,,,Niles,57780,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Northville,0,36,CureMD,42.43115,-83.48327,1,place,,,"Northville, MI 48167",,,,,Northville,MI,Wayne County,48167,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26163,Northville,2658980,560100,2012,2,2.62E+14,2.62E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804,Northville,58980,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Novi,1,253,undefined,42.468959,-83.522221,1,place,,,"Novi, MI 48374",,,,,Novi,MI,Oakland County,48374,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,Novi,2659440,137102,4007,4,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Novi,59440,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Oak Park,1,46,Athena,42.466585,-83.178177,1,place,,,"Oak Park, MI 48237",,,,,Oak Park,MI,Oakland County,48237,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,Oak Park,2659920,171300,2009,2,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Oak Park,59920,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Okemos,3,318,Cerner,42.599184,-84.371973,1,place,,,"Okemos, MI 48805",,,,,Okemos,MI,Ingham County,48805,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26065,,,5600,3000,3,2.61E+14,2.61E+10,"Lansing-East Lansing, MI",29620,metropolitan,"Lansing-East Lansing-Owosso, MI",330,,,Alaiedon,800,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Ortonville,0,2,Athena,42.835019,-83.42298,1,place,,,"Ortonville, MI 48462",,,,,Ortonville,MI,Oakland County,48462,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,,,122700,2006,2,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Brandon,10040,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Oscoda,0,242,Practice Fusion,44.422917,-83.550866,1,place,,,"Oscoda, MI 48750",,,,,Oscoda,MI,Iosco County,48750,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26069,,,202,2032,2,2.61E+14,2.61E+10,,,,,,,,Wilber,87180,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Owosso,1,7,Meditech,42.982578,-84.184937,1,place,,,"Owosso, MI 48867",,,,,Owosso,MI,Shiawassee County,48867,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26155,,,30300,4017,4,2.62E+14,2.62E+10,"Owosso, MI",37020,micropolitan,"Lansing-East Lansing-Owosso, MI",330,,,Owosso,61960,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Petoskey,2,2,Cerner,45.355915,-84.913255,1,place,,,"Petoskey, MI 49770",,,,,Petoskey,MI,Emmet County,49770,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26047,,,970600,1015,1,2.60E+14,2.60E+10,"Petoskey, MI",37950,micropolitan,,,,,Bear Creek,6380,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Pinckney,0,110,Open Dental,42.467503,-83.946982,1,place,,,"Pinckney, MI 48169",,,,,Pinckney,MI,Livingston County,48169,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26093,,,733100,1014,1,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Putnam,66540,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Plymouth,4,176,undefined,42.366737,-83.489679,1,place,,,"Plymouth, MI 48170",,,,,Plymouth,MI,Wayne County,48170,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26163,,,562400,3003,3,2.62E+14,2.62E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804,Plymouth,65080,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Pontiac,3,204,Cerner,42.670272,-83.289036,1,place,,,"Pontiac, MI 48340",,,,,Pontiac,MI,Oakland County,48340,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,Pontiac,2665440,141400,4000,4,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Pontiac,65440,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Port Huron,2,292,Other,42.984014,-82.467461,1,place,,,"Port Huron, MI 48060",,,,,Port Huron,MI,St. Clair County,48060,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26147,,,636000,1009,1,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Port Huron,65840,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Portage,0,25,Other,42.193793,-85.563901,1,place,,,"Portage, MI 49002",,,,,Portage,MI,Kalamazoo County,49002,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26077,Portage,2665560,2104,1013,1,2.61E+14,2.61E+10,"Kalamazoo-Portage, MI",28020,metropolitan,"Kalamazoo-Battle Creek-Portage, MI",310,,,Portage,65560,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Redford,2,34,Epic,42.392286,-83.282029,1,place,,,"Redford, MI 48239",,,,,Redford,MI,Wayne County,48239,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26163,,,554800,1018,1,2.62E+14,2.62E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804,Redford,67625,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Rhodes,0,1,Therapy Notes,43.868833,-84.228499,1,place,,,"Rhodes, MI 48652",,,,,Rhodes,MI,Gladwin County,48652,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26051,,,900,2005,2,2.61E+14,2.61E+10,,,,,,,,Bentley,7360,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Richland,0,1,Other,42.376138,-85.454755,1,place,,,"Richland, MI 49083",,,,,Richland,MI,Kalamazoo County,49083,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26077,Richland,2668240,2701,2003,2,2.61E+14,2.61E+10,"Kalamazoo-Portage, MI",28020,metropolitan,"Kalamazoo-Battle Creek-Portage, MI",310,,,Richland,68260,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Rochester Hills,7,210,AdvancedMD,42.724318,-83.147306,1,place,,,"Rochester Hills, MI 48306",,,,,Rochester Hills,MI,Oakland County,48306,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,,,190500,2002,2,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Oakland,59820,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Rochester,7,627,Cerner,42.726216,-83.156629,1,place,,,"Rochester, MI 48306",,,,,Rochester,MI,Oakland County,48306,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,,,190700,4008,4,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Oakland,59820,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Romeo,2,2,WebPT,42.839951,-83.038836,1,place,,,"Romeo, MI 48065",,,,,Romeo,MI,Macomb County,48065,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26099,,,214500,4023,4,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Bruce,11300,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Romulus,3,287,Epic,42.22226,-83.3966,1,place,,,"Romulus, MI 48174",,,,,Romulus,MI,Wayne County,48174,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26163,Romulus,2669420,585900,3002,3,2.62E+14,2.62E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804,Romulus,69420,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Roseville,0,11,Cerner,42.509635,-82.936069,1,place,,,"Roseville, MI 48066",,,,,Roseville,MI,Macomb County,48066,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26099,Roseville,2669800,255600,1004,1,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Roseville,69800,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Royal Oak,11,1007,AdvancedMD,42.492485,-83.145375,1,place,,,"Royal Oak, MI 48067",,,,,Royal Oak,MI,Oakland County,48067,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,Royal Oak,2670040,184100,2000,2,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Royal Oak,70040,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Saginaw,4,992,AdvancedMD,43.41242,-83.886873,1,place,,,"Saginaw, MI 48601",,,,,Saginaw,MI,Saginaw County,48601,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26145,,,11002,2024,2,2.61E+14,2.61E+10,"Saginaw, MI",40980,metropolitan,"Saginaw-Midland-Bay City, MI",474,,,Buena Vista,11560,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Saint Clair Shores,1,34,Tebra,42.470639,-82.902194,1,place,,,"Saint Clair Shores, MI 48080",,,,,Saint Clair Shores,MI,Macomb County,48080,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26099,St. Clair Shores,2670760,251700,2002,2,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,St. Clair Shores,70760,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Saint Helen,1,1,Other,44.35792,-84.41343,1,place,,,"Saint Helen, MI 48656",,,,,Saint Helen,MI,Roscommon County,48656,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26143,St. Helen,2670800,970200,2001,2,2.61E+14,2.61E+10,,,,,,,,Richfield,68200,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Saint Joseph,1,4,Athena,42.10976,-86.48002,1,place,,,"Saint Joseph, MI 49085",,,,,Saint Joseph,MI,Berrien County,49085,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26021,St. Joseph,2670960,801,2018,2,2.60E+14,2.60E+10,"Niles, MI",35660,metropolitan,"South Bend-Elkhart-Mishawaka, IN-MI",515,,,St. Joseph,70960,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Saline,0,46,SimplePractice,42.147636,-83.802375,1,place,,,"Saline, MI 48176",,,,,Saline,MI,Washtenaw County,48176,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26161,,,426001,1024,1,2.62E+14,2.62E+10,"Ann Arbor, MI",11460,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,,,Saline,71160,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,South Haven,1,1,Athena,42.40309,-86.27364,1,place,,,"South Haven, MI 49090",,,,,South Haven,MI,Van Buren County,49090,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26159,South Haven,2674980,10300,2018,2,2.62E+14,2.62E+10,,,,,,,,South Haven,74980,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,South Lyon,2,17,Kinnser,42.474564,-83.612188,1,place,,,"South Lyon, MI 48178",,,,,South Lyon,MI,Oakland County,48178,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,,,138600,3003,3,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Lyon,49820,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Southfield,16,692,Athena,42.496949,-83.291078,1,place,,,"Southfield, MI 48034",,,,,Southfield,MI,Oakland County,48034,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,Southfield,2674900,160900,3010,3,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Southfield,74900,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Sterling Heights,10,676,None,42.564395,-83.068475,1,place,,,"Sterling Heights, MI 48310",,,,,Sterling Heights,MI,Macomb County,48310,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26099,Sterling Heights,2676460,231700,1008,1,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Sterling Heights,76460,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Stevensville,1,3,Epic,42.00743,-86.508146,1,place,,,"Stevensville, MI 49127",,,,,Stevensville,MI,Berrien County,49127,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26021,,,1700,3013,3,2.60E+14,2.60E+10,"Niles, MI",35660,metropolitan,"South Bend-Elkhart-Mishawaka, IN-MI",515,,,Lincoln,47600,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Swartz Creek,1,5,Athena,42.950323,-83.812575,1,place,,,"Swartz Creek, MI 48473",,,,,Swartz Creek,MI,Genesee County,48473,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26049,,,12802,1000,1,2.60E+14,2.60E+10,"Flint, MI",22420,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,,,Gaines,31220,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Taylor,1,2,None,42.245837,-83.249067,1,place,,,"Taylor, MI 48180",,,,,Taylor,MI,Wayne County,48180,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26163,Taylor,2679000,583500,1006,1,2.62E+14,2.62E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804,Taylor,79000,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Tecumseh,0,171,AdvancedMD,42.008398,-83.922214,1,place,,,"Tecumseh, MI 49286",,,,,Tecumseh,MI,Lenawee County,49286,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26091,,,62300,4000,4,2.61E+14,2.61E+10,"Adrian, MI",10300,micropolitan,"Detroit-Warren-Ann Arbor, MI",220,,,Tecumseh,79140,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Traverse City,7,504,Cerner,44.693963,-85.676342,1,place,,,"Traverse City, MI 49684",,,,,Traverse City,MI,Grand Traverse County,49684,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26055,,,550702,1000,1,2.61E+14,2.61E+10,"Traverse City, MI",45900,metropolitan,,,,,Garfield,31580,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Trenton,1,37,undefined,42.138209,-83.217937,1,place,,,"Trenton, MI 48183",,,,,Trenton,MI,Wayne County,48183,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26163,Woodhaven,2688380,593001,5001,5,2.62E+14,2.62E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Detroit-Dearborn-Livonia, MI",19804,Woodhaven,88380,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,Troy,3,565,ModMed,42.555985,-83.119206,1,place,,,"Troy, MI 48083",,,,,Troy,MI,Oakland County,48083,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26125,Troy,2680700,197400,1011,1,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Troy,80700,C5,An active incorporated place that is independent of any county subdivision and serves as a county subdivision equivalent,,,,,,,,,,,,,,,,,
Michigan,University Center,0,11,undefined,43.556574,-83.994328,1,place,,,"University Center, MI 48710",,,,,University Center,MI,Bay County,48710,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26017,,,285400,3011,3,2.60E+14,2.60E+10,"Bay City, MI",13020,metropolitan,"Saginaw-Midland-Bay City, MI",474,,,Frankenlust,30180,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
Michigan,Utica,6,39,AdvancedMD,42.671025,-82.998811,1,place,,,"Utica, MI 48315",,,,,Utica,MI,Macomb County,48315,US,TIGER/Line® dataset from the US Census Bureau,2024,26,26099,,,226400,1024,1,2.61E+14,2.61E+10,"Detroit-Warren-Dearborn, MI",19820,metropolitan,"Detroit-Warren-Ann Arbor, MI",220,"Warren-Troy-Farmington Hills, MI",47664,Shelby,72820,T1,An active county subdivision that is not coextensive with an incorporated place,,,,,,,,,,,,,,,,,
